m,run,item,value_player0,value_player1,value_player2,value_player3,value_player4,rr_allocation,astar_allocation,rr_player_order,value_range
40,14,32,49,25,18,20,44,0,0,"[4, 1, 0, 3, 2]",10-50
40,14,33,142,188,132,191,108,1,1,"[4, 1, 0, 3, 2]",100-200
40,14,34,91,114,50,105,84,1,1,"[4, 1, 0, 3, 2]",40-120
40,14,35,120,72,82,47,57,0,0,"[4, 1, 0, 3, 2]",40-120
40,14,36,21,27,36,44,25,1,3,"[4, 1, 0, 3, 2]",10-50
40,14,37,176,193,135,139,143,2,1,"[4, 1, 0, 3, 2]",100-200
40,14,38,151,162,105,113,131,4,1,"[4, 1, 0, 3, 2]",100-200
40,14,39,119,65,43,58,108,0,0,"[4, 1, 0, 3, 2]",40-120
40,15,0,107,99,56,100,113,0,4,"[0, 2, 1, 4, 3]",40-120
40,15,1,91,44,60,65,98,4,4,"[0, 2, 1, 4, 3]",40-120
40,15,2,92,77,110,47,51,2,2,"[0, 2, 1, 4, 3]",40-120
40,15,3,268,306,167,336,196,1,1,"[0, 2, 1, 4, 3]",150-400
40,15,4,180,146,196,159,112,2,2,"[0, 2, 1, 4, 3]",100-200
40,15,5,199,129,172,193,197,3,0,"[0, 2, 1, 4, 3]",100-200
40,15,6,88,102,87,55,82,2,1,"[0, 2, 1, 4, 3]",40-120
40,15,7,82,97,92,114,63,3,3,"[0, 2, 1, 4, 3]",40-120
40,15,8,62,86,73,52,57,1,1,"[0, 2, 1, 4, 3]",40-120
40,15,9,41,20,31,21,31,3,0,"[0, 2, 1, 4, 3]",10-50
40,15,10,15,13,10,19,36,4,4,"[0, 2, 1, 4, 3]",10-50
40,15,11,175,146,171,150,156,4,2,"[0, 2, 1, 4, 3]",100-200
40,15,12,24,12,12,24,45,4,4,"[0, 2, 1, 4, 3]",10-50
40,15,13,42,42,12,40,15,0,1,"[0, 2, 1, 4, 3]",10-50
40,15,14,240,245,313,270,228,0,2,"[0, 2, 1, 4, 3]",150-400
40,15,15,43,45,46,16,20,1,2,"[0, 2, 1, 4, 3]",10-50
40,15,16,17,25,47,29,29,2,2,"[0, 2, 1, 4, 3]",10-50
40,15,17,279,235,282,358,157,3,3,"[0, 2, 1, 4, 3]",150-400
40,15,18,131,170,165,173,117,1,1,"[0, 2, 1, 4, 3]",100-200
40,15,19,38,23,13,18,24,1,0,"[0, 2, 1, 4, 3]",10-50
40,15,20,48,33,39,26,12,0,0,"[0, 2, 1, 4, 3]",10-50
40,15,21,12,29,36,42,35,3,3,"[0, 2, 1, 4, 3]",10-50
40,15,22,150,150,105,160,105,3,3,"[0, 2, 1, 4, 3]",100-200
40,15,23,70,114,56,70,74,1,1,"[0, 2, 1, 4, 3]",40-120
40,15,24,165,176,102,137,106,1,1,"[0, 2, 1, 4, 3]",100-200
40,15,25,382,315,250,204,332,0,0,"[0, 2, 1, 4, 3]",150-400
40,15,26,161,205,324,399,160,2,3,"[0, 2, 1, 4, 3]",150-400
40,15,27,89,86,60,40,50,0,0,"[0, 2, 1, 4, 3]",40-120
40,15,28,179,139,126,158,107,0,0,"[0, 2, 1, 4, 3]",100-200
40,15,29,195,285,300,232,346,4,4,"[0, 2, 1, 4, 3]",150-400
40,15,30,181,111,104,118,161,0,0,"[0, 2, 1, 4, 3]",100-200
40,15,31,15,23,42,30,45,4,2,"[0, 2, 1, 4, 3]",10-50
40,15,32,61,64,119,56,63,2,2,"[0, 2, 1, 4, 3]",40-120
40,15,33,25,34,37,44,42,3,3,"[0, 2, 1, 4, 3]",10-50
40,15,34,29,28,34,21,17,2,2,"[0, 2, 1, 4, 3]",10-50
40,15,35,61,94,95,47,117,4,4,"[0, 2, 1, 4, 3]",40-120
40,15,36,78,118,68,97,66,1,1,"[0, 2, 1, 4, 3]",40-120
40,15,37,97,101,64,119,84,3,3,"[0, 2, 1, 4, 3]",40-120
40,15,38,170,135,185,124,194,2,4,"[0, 2, 1, 4, 3]",100-200
40,15,39,146,128,165,161,198,4,4,"[0, 2, 1, 4, 3]",100-200
40,16,0,47,79,61,59,73,4,4,"[2, 3, 4, 1, 0]",40-120
40,16,1,168,121,178,154,150,4,4,"[2, 3, 4, 1, 0]",100-200
40,16,2,166,125,184,107,144,2,2,"[2, 3, 4, 1, 0]",100-200
40,16,3,50,25,48,26,18,0,0,"[2, 3, 4, 1, 0]",10-50
40,16,4,113,119,118,115,89,1,1,"[2, 3, 4, 1, 0]",40-120
40,16,5,21,11,45,10,13,2,2,"[2, 3, 4, 1, 0]",10-50
40,16,6,115,87,64,54,45,0,0,"[2, 3, 4, 1, 0]",40-120
40,16,7,99,84,87,104,43,0,0,"[2, 3, 4, 1, 0]",40-120
40,16,8,39,35,30,28,23,0,0,"[2, 3, 4, 1, 0]",10-50
40,16,9,23,33,29,18,11,1,1,"[2, 3, 4, 1, 0]",10-50
40,16,10,166,300,299,308,305,1,1,"[2, 3, 4, 1, 0]",150-400
40,16,11,59,66,60,73,90,4,4,"[2, 3, 4, 1, 0]",40-120
40,16,12,163,362,323,300,272,2,2,"[2, 3, 4, 1, 0]",150-400
40,16,13,50,37,22,26,12,1,1,"[2, 3, 4, 1, 0]",10-50
40,16,14,164,149,159,200,143,3,3,"[2, 3, 4, 1, 0]",100-200
40,16,15,135,195,142,156,182,4,4,"[2, 3, 4, 1, 0]",100-200
40,16,16,185,190,115,143,104,1,1,"[2, 3, 4, 1, 0]",100-200
40,16,17,125,173,154,135,127,2,2,"[2, 3, 4, 1, 0]",100-200
40,16,18,17,26,27,19,48,4,4,"[2, 3, 4, 1, 0]",10-50
40,16,19,373,358,314,219,343,4,4,"[2, 3, 4, 1, 0]",150-400
40,16,20,97,67,44,119,81,3,3,"[2, 3, 4, 1, 0]",40-120
40,16,21,196,112,157,109,151,0,0,"[2, 3, 4, 1, 0]",100-200
40,16,22,251,197,264,161,302,2,2,"[2, 3, 4, 1, 0]",150-400
40,16,23,80,67,47,104,74,3,3,"[2, 3, 4, 1, 0]",40-120
40,16,24,105,75,90,76,118,4,4,"[2, 3, 4, 1, 0]",40-120
40,16,25,67,46,78,89,64,2,2,"[2, 3, 4, 1, 0]",40-120
40,16,26,19,36,41,11,20,2,2,"[2, 3, 4, 1, 0]",10-50
40,16,27,29,13,16,11,23,0,0,"[2, 3, 4, 1, 0]",10-50
40,16,28,46,41,33,31,32,1,1,"[2, 3, 4, 1, 0]",10-50
40,16,29,46,33,23,43,13,3,3,"[2, 3, 4, 1, 0]",10-50
40,16,30,194,167,174,174,102,0,0,"[2, 3, 4, 1, 0]",100-200
40,16,31,97,62,83,106,105,3,3,"[2, 3, 4, 1, 0]",40-120
40,16,32,174,115,125,194,134,3,3,"[2, 3, 4, 1, 0]",100-200
40,16,33,396,393,317,351,262,3,3,"[2, 3, 4, 1, 0]",150-400
40,16,34,134,198,184,138,107,1,1,"[2, 3, 4, 1, 0]",100-200
40,16,35,83,100,74,102,69,1,1,"[2, 3, 4, 1, 0]",40-120
40,16,36,36,34,32,31,27,3,3,"[2, 3, 4, 1, 0]",10-50
40,16,37,50,116,120,91,73,2,2,"[2, 3, 4, 1, 0]",40-120
40,16,38,353,178,311,223,316,0,0,"[2, 3, 4, 1, 0]",150-400
40,16,39,17,16,39,21,28,4,4,"[2, 3, 4, 1, 0]",10-50
40,17,0,33,33,18,33,35,4,4,"[1, 4, 3, 0, 2]",10-50
40,17,1,41,38,34,38,16,3,3,"[1, 4, 3, 0, 2]",10-50
40,17,2,98,76,105,109,114,4,4,"[1, 4, 3, 0, 2]",40-120
40,17,3,27,33,37,48,45,4,4,"[1, 4, 3, 0, 2]",10-50
40,17,4,56,84,92,68,104,2,2,"[1, 4, 3, 0, 2]",40-120
40,17,5,43,28,14,39,10,0,0,"[1, 4, 3, 0, 2]",10-50
40,17,6,117,174,102,118,132,1,1,"[1, 4, 3, 0, 2]",100-200
40,17,7,42,27,28,17,32,0,0,"[1, 4, 3, 0, 2]",10-50
40,17,8,230,208,162,165,386,1,1,"[1, 4, 3, 0, 2]",150-400
40,17,9,78,40,51,115,110,3,3,"[1, 4, 3, 0, 2]",40-120
40,17,10,163,124,193,144,137,2,2,"[1, 4, 3, 0, 2]",100-200
40,17,11,34,21,46,38,25,3,3,"[1, 4, 3, 0, 2]",10-50
40,17,12,156,107,162,161,156,3,3,"[1, 4, 3, 0, 2]",100-200
40,17,13,58,83,45,101,66,3,3,"[1, 4, 3, 0, 2]",40-120
40,17,14,300,208,208,160,232,2,2,"[1, 4, 3, 0, 2]",150-400
40,17,15,345,161,342,193,339,0,0,"[1, 4, 3, 0, 2]",150-400
40,17,16,136,172,133,160,194,1,1,"[1, 4, 3, 0, 2]",100-200
40,17,17,175,144,115,160,198,4,4,"[1, 4, 3, 0, 2]",100-200
40,17,18,62,105,62,87,54,1,1,"[1, 4, 3, 0, 2]",40-120
40,17,19,114,173,133,116,197,4,4,"[1, 4, 3, 0, 2]",100-200
40,17,20,277,383,303,277,323,1,1,"[1, 4, 3, 0, 2]",150-400
40,17,21,268,337,157,301,398,4,4,"[1, 4, 3, 0, 2]",150-400
40,17,22,12,38,13,12,24,1,1,"[1, 4, 3, 0, 2]",10-50
40,17,23,130,160,197,200,136,3,3,"[1, 4, 3, 0, 2]",100-200
40,17,24,199,120,124,132,170,0,0,"[1, 4, 3, 0, 2]",100-200
40,17,25,117,116,88,93,42,0,0,"[1, 4, 3, 0, 2]",40-120
40,17,26,16,26,48,16,19,2,2,"[1, 4, 3, 0, 2]",10-50
40,17,27,97,118,40,90,53,1,1,"[1, 4, 3, 0, 2]",40-120
40,17,28,150,114,161,120,166,2,2,"[1, 4, 3, 0, 2]",100-200
40,17,29,63,99,67,103,90,3,3,"[1, 4, 3, 0, 2]",40-120
40,17,30,21,41,50,36,45,2,2,"[1, 4, 3, 0, 2]",10-50
40,17,31,197,126,131,132,135,0,0,"[1, 4, 3, 0, 2]",100-200
40,17,32,60,90,45,52,94,4,4,"[1, 4, 3, 0, 2]",40-120
40,17,33,59,64,42,52,119,4,4,"[1, 4, 3, 0, 2]",40-120
40,17,34,34,46,43,46,43,1,1,"[1, 4, 3, 0, 2]",10-50
40,17,35,84,72,104,93,83,0,0,"[1, 4, 3, 0, 2]",40-120
40,17,36,205,242,378,311,327,3,3,"[1, 4, 3, 0, 2]",150-400
40,17,37,43,29,25,16,27,0,0,"[1, 4, 3, 0, 2]",10-50
40,17,38,37,38,45,32,28,2,2,"[1, 4, 3, 0, 2]",10-50
40,17,39,46,68,114,50,52,2,2,"[1, 4, 3, 0, 2]",40-120
40,18,0,36,41,28,17,29,1,1,"[2, 3, 4, 1, 0]",10-50
40,18,1,328,400,260,320,334,3,3,"[2, 3, 4, 1, 0]",150-400
40,18,2,120,99,107,69,50,0,0,"[2, 3, 4, 1, 0]",40-120
40,18,3,166,165,193,121,103,2,2,"[2, 3, 4, 1, 0]",100-200
40,18,4,371,253,356,229,251,0,0,"[2, 3, 4, 1, 0]",150-400
40,18,5,45,12,14,24,28,0,0,"[2, 3, 4, 1, 0]",10-50
40,18,6,12,45,13,24,14,1,1,"[2, 3, 4, 1, 0]",10-50
40,18,7,102,185,104,136,171,1,1,"[2, 3, 4, 1, 0]",100-200
40,18,8,79,44,62,60,105,4,4,"[2, 3, 4, 1, 0]",40-120
40,18,9,151,106,120,100,159,0,0,"[2, 3, 4, 1, 0]",100-200
40,18,10,184,161,111,196,176,3,3,"[2, 3, 4, 1, 0]",100-200
40,18,11,85,43,81,84,66,0,0,"[2, 3, 4, 1, 0]",40-120
40,18,12,178,122,174,175,179,3,3,"[2, 3, 4, 1, 0]",100-200
40,18,13,93,60,98,115,90,3,3,"[2, 3, 4, 1, 0]",40-120
40,18,14,49,95,78,53,42,2,2,"[2, 3, 4, 1, 0]",40-120
40,18,15,11,38,26,37,47,3,3,"[2, 3, 4, 1, 0]",10-50
40,18,16,184,102,194,192,131,0,0,"[2, 3, 4, 1, 0]",100-200
40,18,17,173,288,189,303,293,4,4,"[2, 3, 4, 1, 0]",150-400
40,18,18,37,22,50,32,25,2,2,"[2, 3, 4, 1, 0]",10-50
40,18,19,62,96,78,53,60,1,1,"[2, 3, 4, 1, 0]",40-120
40,18,20,235,337,384,311,358,2,2,"[2, 3, 4, 1, 0]",150-400
40,18,21,49,82,114,59,117,4,4,"[2, 3, 4, 1, 0]",40-120
40,18,22,119,101,137,104,123,2,2,"[2, 3, 4, 1, 0]",100-200
40,18,23,40,22,30,25,33,0,0,"[2, 3, 4, 1, 0]",10-50
40,18,24,330,170,229,319,190,2,2,"[2, 3, 4, 1, 0]",150-400
40,18,25,143,185,140,164,107,1,1,"[2, 3, 4, 1, 0]",100-200
40,18,26,258,347,272,200,163,1,1,"[2, 3, 4, 1, 0]",150-400
40,18,27,123,155,135,116,199,4,4,"[2, 3, 4, 1, 0]",100-200
40,18,28,166,118,126,146,194,4,4,"[2, 3, 4, 1, 0]",100-200
40,18,29,20,46,48,39,11,1,1,"[2, 3, 4, 1, 0]",10-50
40,18,30,49,115,73,100,49,3,3,"[2, 3, 4, 1, 0]",40-120
40,18,31,29,42,40,31,45,3,3,"[2, 3, 4, 1, 0]",10-50
40,18,32,83,85,53,66,83,3,3,"[2, 3, 4, 1, 0]",40-120
40,18,33,29,12,33,15,43,4,4,"[2, 3, 4, 1, 0]",10-50
40,18,34,50,40,43,94,108,4,4,"[2, 3, 4, 1, 0]",40-120
40,18,35,102,117,56,102,52,1,1,"[2, 3, 4, 1, 0]",40-120
40,18,36,64,84,105,100,47,2,2,"[2, 3, 4, 1, 0]",40-120
40,18,37,17,13,47,25,28,0,0,"[2, 3, 4, 1, 0]",10-50
40,18,38,13,36,49,37,46,4,4,"[2, 3, 4, 1, 0]",10-50
40,18,39,40,27,48,29,34,2,2,"[2, 3, 4, 1, 0]",10-50
40,19,0,112,52,56,45,63,0,0,"[3, 1, 0, 2, 4]",40-120
40,19,1,13,34,42,39,26,2,2,"[3, 1, 0, 2, 4]",10-50
40,19,2,174,209,388,158,211,2,2,"[3, 1, 0, 2, 4]",150-400
40,19,3,101,42,52,65,106,4,4,"[3, 1, 0, 2, 4]",40-120
40,19,4,38,17,41,23,21,0,2,"[3, 1, 0, 2, 4]",10-50
40,19,5,36,14,39,39,13,2,2,"[3, 1, 0, 2, 4]",10-50
40,19,6,172,135,190,110,132,0,2,"[3, 1, 0, 2, 4]",100-200
40,19,7,112,114,170,154,184,4,4,"[3, 1, 0, 2, 4]",100-200
40,19,8,126,168,140,172,183,1,4,"[3, 1, 0, 2, 4]",100-200
40,19,9,49,18,23,32,11,0,0,"[3, 1, 0, 2, 4]",10-50
40,19,10,32,34,14,14,39,4,4,"[3, 1, 0, 2, 4]",10-50
40,19,11,49,35,17,32,28,1,0,"[3, 1, 0, 2, 4]",10-50
40,19,12,124,104,159,123,137,3,2,"[3, 1, 0, 2, 4]",100-200
40,19,13,110,68,115,62,100,0,0,"[3, 1, 0, 2, 4]",40-120
40,19,14,153,165,140,187,126,3,3,"[3, 1, 0, 2, 4]",100-200
40,19,15,196,323,150,251,333,1,1,"[3, 1, 0, 2, 4]",150-400
40,19,16,152,178,178,135,117,2,1,"[3, 1, 0, 2, 4]",100-200
40,19,17,107,71,50,104,61,3,0,"[3, 1, 0, 2, 4]",40-120
40,19,18,123,141,167,153,163,2,2,"[3, 1, 0, 2, 4]",100-200
40,19,19,47,61,74,57,79,1,4,"[3, 1, 0, 2, 4]",40-120
40,19,20,68,42,57,50,81,0,4,"[3, 1, 0, 2, 4]",40-120
40,19,21,10,27,33,39,28,4,3,"[3, 1, 0, 2, 4]",10-50
40,19,22,326,212,350,290,194,3,0,"[3, 1, 0, 2, 4]",150-400
40,19,23,23,19,36,42,17,3,3,"[3, 1, 0, 2, 4]",10-50
40,19,24,199,381,206,348,356,3,1,"[3, 1, 0, 2, 4]",150-400
40,19,25,157,165,139,185,103,0,3,"[3, 1, 0, 2, 4]",100-200
40,19,26,25,17,47,48,36,3,3,"[3, 1, 0, 2, 4]",10-50
40,19,27,25,48,47,44,49,1,1,"[3, 1, 0, 2, 4]",10-50
40,19,28,111,197,160,133,199,4,1,"[3, 1, 0, 2, 4]",100-200
40,19,29,85,66,88,85,61,2,3,"[3, 1, 0, 2, 4]",40-120
40,19,30,193,274,261,276,167,1,3,"[3, 1, 0, 2, 4]",150-400
40,19,31,17,28,49,50,20,2,3,"[3, 1, 0, 2, 4]",10-50
40,19,32,335,214,254,201,320,0,0,"[3, 1, 0, 2, 4]",150-400
40,19,33,47,48,117,84,70,2,2,"[3, 1, 0, 2, 4]",40-120
40,19,34,57,60,48,98,43,3,3,"[3, 1, 0, 2, 4]",40-120
40,19,35,104,100,62,80,117,1,4,"[3, 1, 0, 2, 4]",40-120
40,19,36,71,57,55,103,111,4,4,"[3, 1, 0, 2, 4]",40-120
40,19,37,39,38,10,46,50,4,4,"[3, 1, 0, 2, 4]",10-50
40,19,38,93,80,48,100,45,1,3,"[3, 1, 0, 2, 4]",40-120
40,19,39,153,125,107,136,184,4,4,"[3, 1, 0, 2, 4]",100-200
40,20,0,77,106,78,49,44,1,1,"[3, 0, 4, 2, 1]",40-120
40,20,1,82,109,110,84,76,2,2,"[3, 0, 4, 2, 1]",40-120
40,20,2,71,46,45,97,83,3,3,"[3, 0, 4, 2, 1]",40-120
40,20,3,27,49,29,12,26,1,1,"[3, 0, 4, 2, 1]",10-50
40,20,4,164,111,108,135,151,4,4,"[3, 0, 4, 2, 1]",100-200
40,20,5,180,147,191,119,162,2,2,"[3, 0, 4, 2, 1]",100-200
40,20,6,118,85,54,57,74,0,0,"[3, 0, 4, 2, 1]",40-120
40,20,7,21,32,34,23,24,0,0,"[3, 0, 4, 2, 1]",10-50
40,20,8,174,139,169,159,120,0,0,"[3, 0, 4, 2, 1]",100-200
40,20,9,195,163,245,187,267,2,2,"[3, 0, 4, 2, 1]",150-400
40,20,10,35,49,14,22,50,4,4,"[3, 0, 4, 2, 1]",10-50
40,20,11,115,168,190,163,102,2,2,"[3, 0, 4, 2, 1]",100-200
40,20,12,40,33,41,13,19,0,0,"[3, 0, 4, 2, 1]",10-50
40,20,13,109,103,181,170,137,3,3,"[3, 0, 4, 2, 1]",100-200
40,20,14,117,136,175,120,121,1,1,"[3, 0, 4, 2, 1]",100-200
40,20,15,61,102,51,59,83,0,0,"[3, 0, 4, 2, 1]",40-120
40,20,16,329,178,234,283,356,3,3,"[3, 0, 4, 2, 1]",150-400
40,20,17,47,68,78,51,84,4,4,"[3, 0, 4, 2, 1]",40-120
40,20,18,171,155,125,172,195,4,4,"[3, 0, 4, 2, 1]",100-200
40,20,19,85,78,79,61,63,2,2,"[3, 0, 4, 2, 1]",40-120
40,20,20,25,21,29,40,38,3,3,"[3, 0, 4, 2, 1]",10-50
40,20,21,20,47,40,36,28,1,1,"[3, 0, 4, 2, 1]",10-50
40,20,22,88,104,71,102,89,3,3,"[3, 0, 4, 2, 1]",40-120
40,20,23,199,371,181,231,155,1,1,"[3, 0, 4, 2, 1]",150-400
40,20,24,19,17,37,19,32,2,2,"[3, 0, 4, 2, 1]",10-50
40,20,25,20,31,16,35,11,3,3,"[3, 0, 4, 2, 1]",10-50
40,20,26,160,138,179,186,193,3,3,"[3, 0, 4, 2, 1]",100-200
40,20,27,61,116,81,79,108,1,1,"[3, 0, 4, 2, 1]",40-120
40,20,28,41,81,92,116,120,4,4,"[3, 0, 4, 2, 1]",40-120
40,20,29,192,169,163,165,133,0,0,"[3, 0, 4, 2, 1]",100-200
40,20,30,10,23,12,22,19,1,1,"[3, 0, 4, 2, 1]",10-50
40,20,31,358,396,159,168,162,0,0,"[3, 0, 4, 2, 1]",150-400
40,20,32,169,356,280,204,377,4,4,"[3, 0, 4, 2, 1]",150-400
40,20,33,171,160,202,272,220,3,3,"[3, 0, 4, 2, 1]",150-400
40,20,34,12,25,28,14,39,4,4,"[3, 0, 4, 2, 1]",10-50
40,20,35,45,91,70,100,104,4,4,"[3, 0, 4, 2, 1]",40-120
40,20,36,25,48,46,44,17,2,2,"[3, 0, 4, 2, 1]",10-50
40,20,37,169,192,111,124,173,1,1,"[3, 0, 4, 2, 1]",100-200
40,20,38,109,112,44,98,62,0,0,"[3, 0, 4, 2, 1]",40-120
40,20,39,40,45,43,18,17,2,2,"[3, 0, 4, 2, 1]",10-50
40,21,0,363,314,236,161,177,0,0,"[2, 3, 0, 1, 4]",150-400
40,21,1,363,307,162,184,200,0,0,"[2, 3, 0, 1, 4]",150-400
40,21,2,45,29,42,18,25,0,0,"[2, 3, 0, 1, 4]",10-50
40,21,3,34,27,32,37,34,4,3,"[2, 3, 0, 1, 4]",10-50
40,21,4,99,55,47,78,120,4,4,"[2, 3, 0, 1, 4]",40-120
40,21,5,35,20,28,28,33,4,0,"[2, 3, 0, 1, 4]",10-50
40,21,6,110,123,151,195,104,3,3,"[2, 3, 0, 1, 4]",100-200
40,21,7,19,29,29,49,11,3,3,"[2, 3, 0, 1, 4]",10-50
40,21,8,24,15,10,39,47,4,4,"[2, 3, 0, 1, 4]",10-50
40,21,9,91,87,84,55,119,0,4,"[2, 3, 0, 1, 4]",40-120
40,21,10,97,91,76,73,63,1,1,"[2, 3, 0, 1, 4]",40-120
40,21,11,40,34,44,46,17,2,3,"[2, 3, 0, 1, 4]",10-50
40,21,12,107,64,120,85,56,2,2,"[2, 3, 0, 1, 4]",40-120
40,21,13,171,134,109,117,149,0,0,"[2, 3, 0, 1, 4]",100-200
40,21,14,121,114,133,112,139,2,4,"[2, 3, 0, 1, 4]",100-200
40,21,15,133,182,180,125,199,4,4,"[2, 3, 0, 1, 4]",100-200
40,21,16,327,153,391,306,188,2,2,"[2, 3, 0, 1, 4]",150-400
40,21,17,46,10,14,12,30,0,0,"[2, 3, 0, 1, 4]",10-50
40,21,18,41,18,43,35,22,2,2,"[2, 3, 0, 1, 4]",10-50
40,21,19,100,146,186,169,173,2,2,"[2, 3, 0, 1, 4]",100-200
40,21,20,24,41,39,17,30,1,1,"[2, 3, 0, 1, 4]",10-50
40,21,21,56,91,67,100,104,1,3,"[2, 3, 0, 1, 4]",40-120
40,21,22,214,360,272,174,181,1,1,"[2, 3, 0, 1, 4]",150-400
40,21,23,109,104,113,121,172,4,4,"[2, 3, 0, 1, 4]",100-200
40,21,24,164,190,102,135,106,1,1,"[2, 3, 0, 1, 4]",100-200
40,21,25,114,58,107,88,87,0,0,"[2, 3, 0, 1, 4]",40-120
40,21,26,192,182,139,168,119,3,1,"[2, 3, 0, 1, 4]",100-200
40,21,27,40,20,32,44,16,3,3,"[2, 3, 0, 1, 4]",10-50
40,21,28,354,209,221,342,292,3,3,"[2, 3, 0, 1, 4]",150-400
40,21,29,114,52,56,40,89,0,0,"[2, 3, 0, 1, 4]",40-120
40,21,30,105,56,42,107,94,3,3,"[2, 3, 0, 1, 4]",40-120
40,21,31,47,62,114,110,91,3,3,"[2, 3, 0, 1, 4]",40-120
40,21,32,103,71,117,101,114,2,2,"[2, 3, 0, 1, 4]",40-120
40,21,33,114,84,81,104,120,4,4,"[2, 3, 0, 1, 4]",40-120
40,21,34,109,161,134,111,197,1,4,"[2, 3, 0, 1, 4]",100-200
40,21,35,189,188,155,162,149,2,1,"[2, 3, 0, 1, 4]",100-200
40,21,36,42,56,102,79,118,3,4,"[2, 3, 0, 1, 4]",40-120
40,21,37,43,38,16,41,19,1,3,"[2, 3, 0, 1, 4]",10-50
40,21,38,44,37,37,32,11,1,0,"[2, 3, 0, 1, 4]",10-50
40,21,39,179,240,327,187,237,4,2,"[2, 3, 0, 1, 4]",150-400
40,22,0,15,37,30,24,25,1,1,"[0, 3, 2, 4, 1]",10-50
40,22,1,79,97,43,94,103,4,4,"[0, 3, 2, 4, 1]",40-120
40,22,2,129,166,145,104,105,2,2,"[0, 3, 2, 4, 1]",100-200
40,22,3,56,62,41,68,92,3,3,"[0, 3, 2, 4, 1]",40-120
40,22,4,321,268,286,153,205,1,1,"[0, 3, 2, 4, 1]",150-400
40,22,5,53,53,84,104,81,3,3,"[0, 3, 2, 4, 1]",40-120
40,22,6,37,28,24,34,18,2,2,"[0, 3, 2, 4, 1]",10-50
40,22,7,31,11,45,29,36,2,2,"[0, 3, 2, 4, 1]",10-50
40,22,8,68,106,110,74,103,0,0,"[0, 3, 2, 4, 1]",40-120
40,22,9,103,195,115,113,190,4,4,"[0, 3, 2, 4, 1]",100-200
40,22,10,192,182,120,144,111,0,0,"[0, 3, 2, 4, 1]",100-200
40,22,11,40,21,36,47,37,4,4,"[0, 3, 2, 4, 1]",10-50
40,22,12,208,233,325,283,196,0,0,"[0, 3, 2, 4, 1]",150-400
40,22,13,165,197,189,119,134,1,1,"[0, 3, 2, 4, 1]",100-200
40,22,14,106,114,71,48,68,1,1,"[0, 3, 2, 4, 1]",40-120
40,22,15,99,63,111,48,73,2,2,"[0, 3, 2, 4, 1]",40-120
40,22,16,184,194,128,161,178,3,3,"[0, 3, 2, 4, 1]",100-200
40,22,17,35,11,41,43,48,4,4,"[0, 3, 2, 4, 1]",10-50
40,22,18,141,192,102,123,124,1,1,"[0, 3, 2, 4, 1]",100-200
40,22,19,34,31,15,47,14,3,3,"[0, 3, 2, 4, 1]",10-50
40,22,20,67,118,75,72,64,1,1,"[0, 3, 2, 4, 1]",40-120
40,22,21,58,81,85,56,51,2,2,"[0, 3, 2, 4, 1]",40-120
40,22,22,29,15,11,21,25,4,4,"[0, 3, 2, 4, 1]",10-50
40,22,23,56,118,112,46,93,2,2,"[0, 3, 2, 4, 1]",40-120
40,22,24,164,195,125,188,175,3,3,"[0, 3, 2, 4, 1]",100-200
40,22,25,50,42,33,37,27,1,1,"[0, 3, 2, 4, 1]",10-50
40,22,26,148,171,143,167,197,4,4,"[0, 3, 2, 4, 1]",100-200
40,22,27,42,34,25,11,10,0,0,"[0, 3, 2, 4, 1]",10-50
40,22,28,313,329,170,227,211,4,4,"[0, 3, 2, 4, 1]",150-400
40,22,29,120,154,194,173,172,2,2,"[0, 3, 2, 4, 1]",100-200
40,22,30,194,193,100,171,173,0,0,"[0, 3, 2, 4, 1]",100-200
40,22,31,180,240,175,345,346,3,3,"[0, 3, 2, 4, 1]",150-400
40,22,32,30,31,35,49,27,3,3,"[0, 3, 2, 4, 1]",10-50
40,22,33,95,51,67,55,106,4,4,"[0, 3, 2, 4, 1]",40-120
40,22,34,23,34,16,44,24,1,1,"[0, 3, 2, 4, 1]",10-50
40,22,35,85,91,66,112,49,3,3,"[0, 3, 2, 4, 1]",40-120
40,22,36,110,72,109,67,64,0,0,"[0, 3, 2, 4, 1]",40-120
40,22,37,353,217,377,307,278,2,2,"[0, 3, 2, 4, 1]",150-400
40,22,38,375,305,366,291,287,0,0,"[0, 3, 2, 4, 1]",150-400
40,22,39,48,26,15,44,13,0,0,"[0, 3, 2, 4, 1]",10-50
40,23,0,86,64,83,98,72,0,3,"[4, 0, 1, 2, 3]",40-120
40,23,1,194,145,148,190,181,4,0,"[4, 0, 1, 2, 3]",100-200
40,23,2,76,78,97,41,50,2,2,"[4, 0, 1, 2, 3]",40-120
40,23,3,21,34,32,15,31,1,1,"[4, 0, 1, 2, 3]",10-50
40,23,4,122,198,153,164,127,1,1,"[4, 0, 1, 2, 3]",100-200
40,23,5,16,22,32,18,15,3,2,"[4, 0, 1, 2, 3]",10-50
40,23,6,91,97,87,50,96,4,4,"[4, 0, 1, 2, 3]",40-120
40,23,7,79,108,58,65,85,1,1,"[4, 0, 1, 2, 3]",40-120
40,23,8,71,72,91,80,86,2,2,"[4, 0, 1, 2, 3]",40-120
40,23,9,101,107,56,85,63,0,1,"[4, 0, 1, 2, 3]",40-120
40,23,10,61,79,91,103,58,3,3,"[4, 0, 1, 2, 3]",40-120
40,23,11,30,18,36,36,16,2,2,"[4, 0, 1, 2, 3]",10-50
